Date,Product_ID,Product_Name,Category,Warehouse,Supplier,Current_Stock,Reorder_Point,Safety_Stock,Lead_Time_Days,Units_Sold,Unit_Price,Promotion,Holiday,Season,Supplier_Reliability
2025-11-05,P003,Wireless Earbuds,Electronics,WH003,,624.0,760.0,280,12.0,67,150,Yes,No,Autumn,0.71
2025-11-06,P003,Wireless Earbuds,Electronics,WH003,SUP010,577.0,760.0,280,12.0,47,150,No,No,Autumn,0.71
2025-11-07,P003,Wireless Earbuds,Electronics,WH003,SUP010,519.0,760.0,280,12.0,58,150,No,No,Autumn,
2025-11-08,P003,Wireless Earbuds,Electronics,WH003,SUP010,454.0,760.0,280,12.0,65,150,No,No,Autumn,0.71
2025-11-09,P003,Wireless Earbuds,Electronics,WH003,SUP010,386.0,760.0,280,28.0,68,150,No,No,Autumn,0.71
2025-11-10,P003,Wireless Earbuds,Electronics,WH003,SUP010,321.0,760.0,280,12.0,65,150,No,No,Autumn,
2025-11-11,P003,Wireless Earbuds,Electronics,WH003,SUP010,273.0,760.0,280,12.0,48,150,,No,Autumn,0.71
2025-11-12,P003,Wireless Earbuds,Electronics,WH003,SUP010,225.0,760.0,280,12.0,48,150,No,No,Autumn,0.71
2025-11-13,P003,Wireless Earbuds,Electronics,WH003,SUP010,167.0,760.0,280,,58,150,No,No,Autumn,0.71
2025-11-14,P003,Wireless Earbuds,Electronics,WH003,SUP010,951.0,760.0,280,12.0,66,150,No,No,Autumn,0.71
2025-11-15,P003,Wireless Earbuds,Electronics,WH003,SUP010,892.0,760.0,280,12.0,59,150,No,No,Autumn,0.71
2025-11-16,P003,Wireless Earbuds,Electronics,WH003,SUP010,824.0,760.0,280,12.0,68,150,No,No,Autumn,0.71
2025-11-17,P003,Wireless Earbuds,Electronics,WH003,SUP010,771.0,760.0,280,12.0,53,150,No,No,Autumn,0.71
2025-11-18,P003,Wireless Earbuds,Electronics,WH003,SUP010,711.0,760.0,280,12.0,60,150,No,No,Autumn,0.71
2025-11-19,P003,Wireless Earbuds,Electronics,WH003,SUP010,641.0,760.0,280,12.0,70,150,Yes,No,Autumn,0.71
2025-11-20,P003,Wireless Earbuds,Electronics,WH003,SUP010,590.0,760.0,280,12.0,51,150,No,No,Autumn,0.71
2025-11-21,P003,Wireless Earbuds,Electronics,WH003,,534.0,760.0,280,12.0,56,490,No,No,Autumn,0.71
2025-11-22,P003,Wireless Earbuds,Electronics,WH003,SUP010,468.0,760.0,280,12.0,66,150,No,No,Autumn,0.71
2025-11-23,P003,Wireless Earbuds,Electronics,WH003,SUP010,394.0,760.0,280,12.0,74,150,No,No,Autumn,0.71
2025-11-24,P003,Wireless Earbuds,Electronics,WH003,SUP010,323.0,760.0,280,12.0,71,150,Yes,No,Autumn,0.71
2025-11-25,P003,Wireless Earbuds,Electronics,WH003,SUP010,260.0,760.0,280,12.0,63,150,No,No,Autumn,0.71
2025-11-26,P003,Wireless Earbuds,Electronics,WH003,SUP010,166.0,760.0,280,12.0,94,150,Yes,No,Autumn,0.71
2025-11-27,P003,Wireless Earbuds,Electronics,WH003,SUP010,109.0,760.0,280,12.0,57,150,No,No,Autumn,0.71
2025-11-28,P003,Wireless Earbuds,Electronics,WH003,SUP010,62.0,760.0,280,12.0,47,150,No,No,Autumn,0.71
2025-11-29,P003,Wireless Earbuds,Electronics,WH003,SUP010,0.0,760.0,280,12.0,62,150,No,No,Autumn,0.71
2025-11-30,P003,Wireless Earbuds,Electronics,WH003,SUP010,809.0,760.0,280,12.0,80,150,No,No,Autumn,0.71
2025-12-01,P003,Wireless Earbuds,Electronics,WH003,SUP010,,760.0,280,12.0,52,150,No,No,Winter,0.71
2025-12-02,P003,Wireless Earbuds,Electronics,WH003,SUP010,660.0,760.0,280,12.0,97,150,Yes,No,Winter,0.71
2025-12-03,P003,Wireless Earbuds,Electronics,WH003,SUP010,,760.0,280,12.0,49,150,No,No,Winter,0.71
2025-12-04,P003,Wireless Earbuds,Electronics,WH003,SUP010,551.0,760.0,280,12.0,60,150,No,No,Winter,
2025-12-05,P003,Wireless Earbuds,Electronics,WH003,SUP010,493.0,760.0,280,12.0,58,150,No,No,Winter,0.71
2025-12-06,P003,Wireless Earbuds,Electronics,WH003,SUP010,423.0,760.0,280,12.0,70,150,No,No,Winter,0.71
2025-12-07,P003,Wireless Earbuds,Electronics,WH003,SUP010,348.0,760.0,280,12.0,75,150,No,No,Winter,
2025-12-08,P003,Wireless Earbuds,Electronics,WH003,SUP010,291.0,760.0,280,12.0,57,150,No,No,Winter,0.71
2025-12-09,P003,Wireless Earbuds,Electronics,WH003,SUP010,233.0,760.0,280,12.0,58,150,No,No,Winter,0.71
2025-12-10,P003,Wireless Earbuds,Electronics,WH003,SUP010,167.0,760.0,280,12.0,66,150,No,No,Winter,0.71
2025-12-11,P003,Wireless Earbuds,Electronics,WH003,SUP010,110.0,760.0,280,12.0,57,150,No,No,Winter,0.71
2025-12-12,P003,Wireless Earbuds,Electronics,WH003,SUP010,54.0,760.0,280,12.0,56,150,No,No,Winter,0.71
2025-12-13,P003,Wireless Earbuds,Electronics,WH003,SUP010,0.0,760.0,280,12.0,54,150,Yes,No,Winter,
2025-12-14,P003,Wireless Earbuds,Electronics,WH003,SUP010,0.0,760.0,280,12.0,0,150,Yes,No,Winter,0.71
2025-12-15,P003,Wireless Earbuds,Electronics,WH003,SUP010,784.0,760.0,280,12.0,59,150,,No,Winter,0.71
2025-12-16,P003,Wireless Earbuds,Electronics,WH003,SUP010,721.0,760.0,280,12.0,63,150,Yes,No,Winter,0.71
2025-12-17,P003,Wireless Earbuds,Electronics,WH003,SUP010,660.0,760.0,280,12.0,61,150,No,No,Winter,0.71
2025-12-18,P003,Wireless Earbuds,Electronics,WH003,SUP010,605.0,760.0,280,12.0,55,150,No,No,Winter,0.71
2025-12-19,P003,Wireless Earbuds,Electronics,WH003,SUP010,555.0,760.0,280,12.0,50,150,No,No,Winter,0.71
2025-12-20,P003,Wireless Earbuds,Electronics,WH003,SUP010,490.0,760.0,280,,65,150,No,No,Winter,0.71
2025-12-21,P003,Wireless Earbuds,Electronics,WH003,SUP010,382.0,760.0,280,12.0,108,150,,No,Winter,0.71
2025-12-22,P003,Wireless Earbuds,Electronics,WH003,SUP010,331.0,760.0,280,12.0,51,150,No,No,Winter,0.71
2025-12-23,P003,Wireless Earbuds,Electronics,WH003,SUP010,278.0,760.0,280,12.0,53,150,No,No,Winter,0.71
2025-12-24,P003,Wireless Earbuds,Electronics,WH003,SUP010,200.0,,280,12.0,78,150,Yes,No,Winter,0.71
2025-12-25,P003,Wireless Earbuds,Electronics,WH003,SUP010,101.0,760.0,280,12.0,99,150,No,Yes,Winter,0.71
2025-12-26,P003,Wireless Earbuds,Electronics,WH003,,42.0,760.0,280,12.0,59,150,No,No,Winter,0.71
2025-12-27,P003,Wireless Earbuds,Electronics,WH003,SUP010,0.0,760.0,280,12.0,42,150,No,No,Winter,0.71
2025-12-28,P003,Wireless Earbuds,Electronics,WH003,SUP010,820.0,,280,12.0,59,150,,No,Winter,
2025-12-29,P003,Wireless Earbuds,Electronics,WH003,SUP010,771.0,760.0,280,12.0,49,150,No,No,Winter,0.71
2025-12-30,P003,Wireless Earbuds,Electronics,WH003,,708.0,760.0,280,12.0,63,150,No,No,Winter,0.71
2025-12-31,P003,Wireless Earbuds,Electronics,WH003,SUP010,651.0,760.0,280,12.0,57,150,No,No,Winter,0.71
2025-01-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,551.0,255.0,105,10.0,19,600,No,No,Winter,0.71
2025-01-02,P004,Smart TV 55 inch,Electronics,WH003,SUP013,525.0,255.0,105,10.0,26,600,Yes,No,Winter,0.71
2025-01-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,494.0,255.0,105,10.0,31,600,Yes,No,Winter,0.71
2025-01-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,456.0,255.0,105,10.0,38,600,Yes,No,Winter,0.71
2025-01-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,434.0,255.0,105,10.0,22,600,No,No,Winter,0.71
2025-01-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,417.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-01-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,399.0,255.0,105,10.0,18,600,No,No,Winter,0.71
2025-01-08,P004,Smart TV 55 inch,Electronics,WH003,SUP013,380.0,255.0,105,10.0,19,600,No,No,Winter,0.71
2025-01-09,P004,Smart TV 55 inch,Electronics,WH003,SUP013,362.0,255.0,105,10.0,18,600,No,No,Winter,0.71
2025-01-10,P004,Smart TV 55 inch,Electronics,WH003,SUP013,338.0,255.0,105,10.0,24,600,No,No,Winter,0.71
2025-01-11,P004,Smart TV 55 inch,Electronics,WH003,SUP013,314.0,255.0,105,10.0,24,600,No,No,Winter,0.71
2025-01-12,P004,Smart TV 55 inch,Electronics,WH003,SUP013,287.0,255.0,105,10.0,27,600,No,No,Winter,0.71
2025-01-13,P004,Smart TV 55 inch,Electronics,WH003,SUP013,265.0,255.0,105,10.0,22,600,,No,Winter,0.71
2025-01-14,P004,Smart TV 55 inch,Electronics,WH003,SUP013,249.0,255.0,105,10.0,16,600,No,No,Winter,
2025-01-15,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-01-16,P004,Smart TV 55 inch,Electronics,WH003,SUP013,201.0,255.0,105,10.0,27,600,Yes,No,Winter,0.71
2025-01-17,P004,Smart TV 55 inch,Electronics,WH003,SUP013,184.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-01-18,P004,Smart TV 55 inch,Electronics,WH003,SUP013,157.0,255.0,105,10.0,27,600,No,No,Winter,0.71
2025-01-19,P004,Smart TV 55 inch,Electronics,WH003,SUP013,123.0,255.0,105,10.0,34,600,Yes,No,Winter,0.71
2025-01-20,P004,Smart TV 55 inch,Electronics,WH003,SUP013,106.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-01-21,P004,Smart TV 55 inch,Electronics,WH003,SUP013,87.0,255.0,105,10.0,19,600,No,No,Winter,0.71
2025-01-22,P004,Smart TV 55 inch,Electronics,WH003,SUP013,64.0,255.0,105,10.0,23,600,,No,Winter,0.71
2025-01-23,P004,Smart TV 55 inch,Electronics,WH003,SUP013,42.0,255.0,105,10.0,22,600,No,No,Winter,0.71
2025-01-24,P004,Smart TV 55 inch,Electronics,WH003,SUP013,346.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-01-25,P004,Smart TV 55 inch,Electronics,WH003,SUP013,320.0,255.0,105,10.0,26,600,No,No,Winter,0.71
2025-01-26,P004,Smart TV 55 inch,Electronics,WH003,SUP013,277.0,255.0,105,10.0,43,600,No,Yes,Winter,0.71
2025-01-27,P004,Smart TV 55 inch,Electronics,WH003,SUP013,253.0,255.0,105,10.0,24,600,No,No,Winter,0.71
2025-01-28,P004,Smart TV 55 inch,Electronics,WH003,SUP013,224.0,255.0,105,10.0,29,600,Yes,No,Winter,0.71
2025-01-29,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,23,600,No,No,Winter,0.71
2025-01-30,P004,Smart TV 55 inch,Electronics,WH003,SUP013,181.0,255.0,105,10.0,20,600,No,No,Winter,0.71
2025-01-31,P004,Smart TV 55 inch,Electronics,WH003,SUP013,156.0,255.0,105,10.0,25,600,Yes,No,Winter,0.71
2025-02-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,135.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-02,P004,Smart TV 55 inch,Electronics,WH003,SUP013,109.0,255.0,105,10.0,26,600,No,No,Winter,0.71
2025-02-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,23,600,No,No,Winter,0.71
2025-02-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,63.0,255.0,105,10.0,23,600,No,No,Winter,0.71
2025-02-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,44.0,255.0,105,10.0,19,600,No,No,Winter,0.71
2025-02-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,23.0,255.0,105,10.0,21,600,No,No,Winter,
2025-02-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,0.0,255.0,105,10.0,23,600,Yes,No,Winter,0.71
2025-02-08,P004,Smart TV 55 inch,Electronics,WH003,SUP013,288.0,255.0,105,,29,600,No,No,Winter,0.71
2025-02-09,P004,Smart TV 55 inch,Electronics,WH003,SUP013,267.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-10,P004,Smart TV 55 inch,Electronics,WH003,SUP013,246.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-11,P004,Smart TV 55 inch,Electronics,WH003,SUP013,221.0,255.0,105,10.0,25,600,No,No,Winter,0.71
2025-02-12,P004,Smart TV 55 inch,Electronics,WH003,SUP013,204.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-02-13,P004,Smart TV 55 inch,Electronics,WH003,SUP013,183.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-14,P004,Smart TV 55 inch,Electronics,WH003,SUP013,161.0,255.0,105,10.0,22,600,No,No,Winter,0.71
2025-02-15,P004,Smart TV 55 inch,Electronics,WH003,SUP013,132.0,255.0,105,10.0,29,600,No,No,Winter,0.71
2025-02-16,P004,Smart TV 55 inch,Electronics,WH003,SUP013,106.0,255.0,105,10.0,26,600,Yes,No,Winter,0.71
2025-02-17,P004,Smart TV 55 inch,Electronics,WH003,SUP013,81.0,255.0,105,10.0,25,600,Yes,No,Winter,0.71
2025-02-18,P004,Smart TV 55 inch,Electronics,WH003,SUP013,60.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-19,P004,Smart TV 55 inch,Electronics,WH003,SUP013,363.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-20,P004,Smart TV 55 inch,Electronics,WH003,SUP013,331.0,255.0,105,10.0,32,600,,No,Winter,0.71
2025-02-21,P004,Smart TV 55 inch,Electronics,WH003,SUP013,310.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-22,P004,Smart TV 55 inch,Electronics,WH003,SUP013,287.0,255.0,105,10.0,23,600,No,No,Winter,0.71
2025-02-23,P004,Smart TV 55 inch,Electronics,WH003,SUP013,265.0,255.0,105,10.0,22,600,No,No,Winter,0.71
2025-02-24,P004,Smart TV 55 inch,Electronics,WH003,SUP013,244.0,255.0,105,10.0,21,600,No,No,Winter,0.71
2025-02-25,P004,Smart TV 55 inch,Electronics,WH003,SUP013,225.0,255.0,105,10.0,19,600,No,No,Winter,0.71
2025-02-26,P004,Smart TV 55 inch,Electronics,WH003,SUP013,201.0,,105,10.0,24,600,No,No,Winter,0.71
2025-02-27,P004,Smart TV 55 inch,Electronics,WH003,SUP013,183.0,255.0,105,10.0,18,600,No,No,Winter,0.71
2025-02-28,P004,Smart TV 55 inch,Electronics,WH003,SUP013,166.0,255.0,105,10.0,17,600,No,No,Winter,0.71
2025-03-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,152.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-03-02,P004,Smart TV 55 inch,Electronics,WH003,SUP013,133.0,255.0,105,10.0,19,600,No,No,Summer,0.71
2025-03-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,119.0,255.0,105,10.0,14,600,Yes,No,Summer,0.71
2025-03-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,105.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-03-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,416.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-03-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,403.0,255.0,105,10.0,13,600,No,No,Summer,0.71
2025-03-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,387.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-03-08,P004,Smart TV 55 inch,Electronics,WH003,SUP013,357.0,255.0,105,10.0,30,600,Yes,No,Summer,0.71
2025-03-09,P004,Smart TV 55 inch,Electronics,WH003,,341.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-03-10,P004,Smart TV 55 inch,Electronics,WH003,SUP013,326.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-03-11,P004,Smart TV 55 inch,Electronics,WH003,SUP013,309.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-03-12,P004,Smart TV 55 inch,Electronics,WH003,SUP013,295.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-03-13,P004,Smart TV 55 inch,Electronics,WH003,SUP013,283.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-03-14,P004,Smart TV 55 inch,Electronics,WH003,SUP013,260.0,255.0,105,10.0,23,600,,Yes,Summer,0.71
2025-03-15,P004,Smart TV 55 inch,Electronics,WH003,SUP013,240.0,255.0,105,10.0,20,600,No,No,Summer,0.71
2025-03-16,P004,Smart TV 55 inch,Electronics,WH003,SUP013,224.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-03-17,P004,Smart TV 55 inch,Electronics,WH003,SUP013,212.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-03-18,P004,Smart TV 55 inch,Electronics,WH003,SUP013,199.0,255.0,105,10.0,13,600,,No,Summer,0.71
2025-03-19,P004,Smart TV 55 inch,Electronics,WH003,SUP013,185.0,255.0,105,10.0,14,600,No,No,Summer,
2025-03-20,P004,Smart TV 55 inch,Electronics,WH003,SUP013,168.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-03-21,P004,Smart TV 55 inch,Electronics,WH003,SUP013,153.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-03-22,P004,Smart TV 55 inch,Electronics,WH003,SUP013,134.0,255.0,105,10.0,19,600,No,No,Summer,0.71
2025-03-23,P004,Smart TV 55 inch,Electronics,WH003,,118.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-03-24,P004,Smart TV 55 inch,Electronics,WH003,SUP013,432.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-03-25,P004,Smart TV 55 inch,Electronics,WH003,SUP013,420.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-03-26,P004,Smart TV 55 inch,Electronics,WH003,SUP013,405.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-03-27,P004,Smart TV 55 inch,Electronics,WH003,SUP013,392.0,255.0,105,10.0,13,600,No,No,Summer,0.71
2025-03-28,P004,Smart TV 55 inch,Electronics,WH003,SUP013,375.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-03-29,P004,Smart TV 55 inch,Electronics,WH003,SUP013,361.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-03-30,P004,Smart TV 55 inch,Electronics,WH003,SUP013,345.0,255.0,105,10.0,16,600,No,No,Summer,
2025-03-31,P004,Smart TV 55 inch,Electronics,WH003,SUP013,332.0,255.0,105,10.0,13,600,No,No,Summer,0.71
2025-04-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,320.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-02,P004,Smart TV 55 inch,Electronics,WH003,,305.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-04-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,290.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-04-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,275.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-04-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,256.0,255.0,105,10.0,19,600,No,No,Summer,0.71
2025-04-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,236.0,255.0,105,10.0,20,600,No,No,Summer,0.71
2025-04-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,224.0,255.0,105,10.0,12,600,,No,Summer,0.71
2025-04-08,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,12,600,,No,Summer,0.71
2025-04-09,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-04-10,P004,Smart TV 55 inch,Electronics,WH003,SUP013,185.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-11,P004,Smart TV 55 inch,Electronics,WH003,SUP013,169.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-04-12,P004,Smart TV 55 inch,Electronics,WH003,SUP013,150.0,255.0,105,10.0,19,600,No,No,Summer,0.71
2025-04-13,P004,Smart TV 55 inch,Electronics,WH003,SUP013,135.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-04-14,P004,Smart TV 55 inch,Electronics,WH003,SUP013,121.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-04-15,P004,Smart TV 55 inch,Electronics,WH003,,98.0,255.0,105,10.0,23,600,Yes,No,Summer,0.71
2025-04-16,P004,Smart TV 55 inch,Electronics,WH003,SUP013,420.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-17,P004,Smart TV 55 inch,Electronics,WH003,SUP013,403.0,255.0,105,,17,600,No,No,Summer,0.71
2025-04-18,P004,Smart TV 55 inch,Electronics,WH003,SUP013,386.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-04-19,P004,Smart TV 55 inch,Electronics,WH003,SUP013,367.0,255.0,105,10.0,19,600,,No,Summer,0.71
2025-04-20,P004,Smart TV 55 inch,Electronics,WH003,SUP013,349.0,255.0,105,10.0,18,600,No,No,Summer,0.71
2025-04-21,P004,Smart TV 55 inch,Electronics,WH003,SUP013,335.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-04-22,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-23,P004,Smart TV 55 inch,Electronics,WH003,SUP013,311.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-24,P004,Smart TV 55 inch,Electronics,WH003,SUP013,294.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-04-25,P004,Smart TV 55 inch,Electronics,WH003,SUP013,280.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-04-26,P004,Smart TV 55 inch,Electronics,WH003,SUP013,264.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-04-27,P004,Smart TV 55 inch,Electronics,WH003,SUP013,248.0,255.0,105,10.0,16,600,,No,Summer,0.71
2025-04-28,P004,Smart TV 55 inch,Electronics,WH003,SUP013,232.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-04-29,P004,Smart TV 55 inch,Electronics,WH003,SUP013,220.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-04-30,P004,Smart TV 55 inch,Electronics,WH003,SUP013,206.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-05-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,191.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-05-02,P004,Smart TV 55 inch,Electronics,WH003,SUP013,178.0,255.0,105,10.0,13,600,No,No,Summer,0.71
2025-05-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,158.0,255.0,105,10.0,20,600,Yes,No,Summer,0.71
2025-05-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,139.0,255.0,105,10.0,19,600,No,No,Summer,0.71
2025-05-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,115.0,255.0,105,10.0,24,600,Yes,No,Summer,0.71
2025-05-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,97.0,255.0,105,10.0,18,600,Yes,No,Summer,0.71
2025-05-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,405.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-05-08,P004,Smart TV 55 inch,Electronics,WH003,SUP013,389.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-05-09,P004,Smart TV 55 inch,Electronics,WH003,SUP013,365.0,255.0,105,10.0,24,600,Yes,No,Summer,0.71
2025-05-10,P004,Smart TV 55 inch,Electronics,WH003,SUP013,348.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-05-11,P004,Smart TV 55 inch,Electronics,WH003,SUP013,332.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-05-12,P004,Smart TV 55 inch,Electronics,WH003,SUP013,312.0,255.0,105,10.0,20,600,Yes,No,Summer,0.71
2025-05-13,P004,Smart TV 55 inch,Electronics,WH003,SUP013,296.0,255.0,105,10.0,16,600,No,No,Summer,0.71
2025-05-14,P004,Smart TV 55 inch,Electronics,WH003,SUP013,284.0,255.0,105,10.0,12,600,No,No,Summer,0.71
2025-05-15,P004,Smart TV 55 inch,Electronics,WH003,SUP013,270.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-05-16,P004,Smart TV 55 inch,Electronics,WH003,SUP013,255.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-05-17,P004,Smart TV 55 inch,Electronics,WH003,SUP013,222.0,255.0,105,10.0,33,600,Yes,No,Summer,0.71
2025-05-18,P004,Smart TV 55 inch,Electronics,WH003,SUP013,207.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-05-19,P004,Smart TV 55 inch,Electronics,WH003,,182.0,255.0,105,10.0,25,600,Yes,No,Summer,0.71
2025-05-20,P004,Smart TV 55 inch,Electronics,WH003,SUP013,156.0,255.0,105,10.0,26,600,,No,Summer,0.71
2025-05-21,P004,Smart TV 55 inch,Electronics,WH003,SUP013,144.0,255.0,105,10.0,12,600,,No,Summer,0.71
2025-05-22,P004,Smart TV 55 inch,Electronics,WH003,SUP013,130.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-05-23,P004,Smart TV 55 inch,Electronics,WH003,SUP013,116.0,255.0,105,10.0,14,600,No,No,Summer,0.71
2025-05-24,P004,Smart TV 55 inch,Electronics,WH003,SUP013,99.0,255.0,105,10.0,17,600,No,No,Summer,0.71
2025-05-25,P004,Smart TV 55 inch,Electronics,WH003,SUP013,79.0,255.0,105,10.0,20,600,No,No,Summer,0.71
2025-05-26,P004,Smart TV 55 inch,Electronics,WH003,SUP013,58.0,255.0,105,10.0,21,600,Yes,No,Summer,0.71
2025-05-27,P004,Smart TV 55 inch,Electronics,WH003,SUP013,358.0,255.0,105,10.0,15,600,No,No,Summer,0.71
2025-05-28,P004,Smart TV 55 inch,Electronics,WH003,SUP013,344.0,255.0,105,10.0,14,2148,No,No,Summer,0.71
2025-05-29,P004,Smart TV 55 inch,Electronics,WH003,,324.0,255.0,105,10.0,20,600,Yes,No,Summer,0.71
2025-05-30,P004,Smart TV 55 inch,Electronics,WH003,SUP013,310.0,255.0,105,,14,600,No,No,Summer,0.71
2025-05-31,P004,Smart TV 55 inch,Electronics,WH003,SUP013,290.0,255.0,105,10.0,20,600,No,No,Summer,0.71
2025-06-01,P004,Smart TV 55 inch,Electronics,WH003,SUP013,269.0,255.0,105,10.0,21,1784,No,No,Monsoon,0.71
2025-06-02,P004,Smart TV 55 inch,Electronics,WH003,SUP013,257.0,255.0,105,10.0,12,600,No,No,Monsoon,0.71
2025-06-03,P004,Smart TV 55 inch,Electronics,WH003,SUP013,241.0,255.0,105,10.0,16,600,No,No,Monsoon,0.71
2025-06-04,P004,Smart TV 55 inch,Electronics,WH003,SUP013,,255.0,105,10.0,14,600,No,No,Monsoon,0.71
2025-06-05,P004,Smart TV 55 inch,Electronics,WH003,SUP013,214.0,255.0,105,10.0,13,600,No,No,Monsoon,0.71
2025-06-06,P004,Smart TV 55 inch,Electronics,WH003,SUP013,202.0,255.0,105,10.0,12,600,,No,Monsoon,0.71
2025-06-07,P004,Smart TV 55 inch,Electronics,WH003,SUP013,188.0,255.0,105,10.0,14,600,No,No,Monsoon,0.71
